Crossnumber,Repeat_Pollination_Date,Location
SE202101_(243391C1/243057),2021-01-07,Kawanda
SE202101_(243801C2/242999),2021-01-07,Kawanda
SE202101_(243407C2/242999),2021-01-07,Kawanda
SE202101_(243819C2/242999),2021-01-08,Kawanda
SE202101_(243801C2/242999),2021-01-08,Kawanda
SE202101_(243407C2/242999),2021-01-08,Kawanda
SE202101_(243796C1/242999),2021-01-08,Kawanda
SE202101_(243378C1/242999),2021-01-07,Kawanda
SE202101_(243378C1/242999),2021-01-08,Kawanda
SE202101_(243701C2/242999),2021-01-08,Kawanda
SE202101_(243498C2/242999),2021-01-08,Kawanda
SE202101_(243391C1/243057),2021-01-08,Kawanda
SE202101_(243566C1/242999),2021-01-08,Kawanda
SE202101_(243851C2/243057),2021-01-08,Kawanda
SE202101_(244224C2/243057),2021-01-08,Kawanda
SE202101_(244173C2/243057),2021-01-08,Kawanda
SE202101_(244289C1/243057),2021-01-08,Kawanda
SE202101_(242959C1/242879),2021-01-07,Kawanda
SE202101_(242959C1/242879),2021-01-08,Kawanda
SE202101_(242830C1/242879),2021-01-07,Kawanda
SE202101_(242830C1/242879),2021-01-08,Kawanda
SE202101_(240135C1/242875),2021-01-08,Kawanda
SE202101_(243954C1/244071),2021-01-08,Kawanda
SE202101_(243819C2/242999),2021-01-09,Kawanda
SE202101_(243796C1/242999),2021-01-09,Kawanda
SE202101_(243701C2/242999),2021-01-09,Kawanda
SE202101_(243566C1/242999),2021-01-09,Kawanda
SE202101_(243851C2/243057),2021-01-09,Kawanda
SE202101_(244289C1/243057),2021-01-09,Kawanda
SE202101_(244224C2/243057),2021-01-09,Kawanda
SE202101_(244173C2/243057),2021-01-09,Kawanda
SE202101_(243498C2/242999),2021-01-09,Kawanda
SE202101_(242887C1/242915),2021-01-09,Kawanda
SE202101_(243819C2/242999),2021-01-10,Kawanda
SE202101_(243796C1/242999),2021-01-10,Kawanda
SE202101_(244224C2/243057),2021-01-10,Kawanda
SE202101_(244173C2/243057),2021-01-10,Kawanda
SE202101_(243701C2/242999),2021-01-10,Kawanda
SE202101_(243566C1/242999),2021-01-10,Kawanda
SE202101_(243851C2/243057),2021-01-10,Kawanda
SE202101_(240001C1/242875),2021-01-11,Kawanda
SE202101_(243819C2/242999),2021-01-11,Kawanda
SE202101_(243796C1/242999),2021-01-11,Kawanda
SE202101_(240047C1/242875),2021-01-12,Kawanda
SE202101_(240001C1/242875),2021-01-12,Kawanda
SE202101_(240123C1/242875),2021-01-12,Kawanda
SE202101_(243560C1/243057),2021-01-12,Kawanda
SE202101_(243580C1/242999),2021-01-12,Kawanda
SE202101_(243595C1/242999),2021-01-12,Kawanda
SE202101_(244408C1/243057),2021-01-12,Kawanda
SE202101_(244044C2/243057),2021-01-12,Kawanda
SE202101_(243560C1/243057),2021-01-13,Kawanda
SE202101_(243592C1/242999),2021-01-12,Kawanda
SE202101_(243592C1/242999),2021-01-13,Kawanda
SE202101_(244044C2/243057),2021-01-13,Kawanda
SE202101_(244408C1/243057),2021-01-13,Kawanda
SE202101_(243580C1/242999),2021-01-13,Kawanda
SE202101_(243595C1/242999),2021-01-13,Kawanda
SE202101_(244044C2/243057),2021-01-14,Kawanda
SE202101_(244408C1/243057),2021-01-14,Kawanda
SE202101_(243560C1/243057),2021-01-14,Kawanda
SE202101_(243580C1/242999),2021-01-14,Kawanda
SE202101_(243595C1/242999),2021-01-14,Kawanda
SE202101_(243592C1/242999),2021-01-14,Kawanda
SE202101_(240123C1/242875),2021-01-13,Kawanda
SE202101_(240047C1/242875),2021-01-13,Kawanda
SE202101_(244039C1/242999),2021-01-18,Kawanda
SE202101_(244039C1/242999),2021-01-15,Kawanda
SE202101_(244039C1/242999),2021-01-16,Kawanda
SE202101_(244039C1/242999),2021-01-17,Kawanda
SE202101_(244355C1/242999),2021-01-13,Kawanda
SE202101_(244355C1/242999),2021-01-14,Kawanda
SE202101_(243725C1/242854),2021-01-16,Kawanda
SE202101_(243725C1/242854),2021-01-17,Kawanda
SE202101_(243725C1/242854),2021-01-18,Kawanda
SE202101_(243725C1/242854),2021-01-19,Kawanda
SE202101_(243756C1/242854),2021-01-16,Kawanda
SE202101_(243756C1/242854),2021-01-17,Kawanda
SE202101_(243756C1/242854),2021-01-18,Kawanda
SE202101_(243756C1/242854),2021-01-19,Kawanda
SE202101_(240302C1/242875),2021-01-20,Kawanda
SE202101_(240282C1/242875),2021-01-20,Kawanda
SE202101_(240128C2/242875),2021-01-20,Kawanda
SE202101_(240286C1/242875),2021-01-20,Kawanda
SE202101_(242507C1/242829),2021-01-17,Kawanda
SE202101_(243757C1/242999),2021-01-20,Kawanda
SE202101_(240302C1/242875),2021-01-21,Kawanda
SE202101_(240282C1/242875),2021-01-21,Kawanda
SE202101_(240128C2/242875),2021-01-21,Kawanda
SE202101_(240286C1/242875),2021-01-21,Kawanda
SE202101_(242975C1/242915),2021-01-21,Kawanda
SE202101_(243079C1/242915),2021-01-21,Kawanda
SE202101_(243757C1/242999),2021-01-21,Kawanda
SE202101_(244290C2/242999),2021-01-16,Kawanda
SE202101_(244290C2/242999),2021-01-17,Kawanda
SE202101_(244290C2/242999),2021-01-18,Kawanda
SE202101_(244054C1/242999),2021-01-21,Kawanda
SE202101_(244152C1/242999),2021-01-20,Kawanda
SE202101_(244152C1/242999),2021-01-21,Kawanda
SE202101_(243757C1/242999),2021-01-22,Kawanda
SE202101_(242975C1/242915),2021-01-22,Kawanda
SE202101_(243079C1/242915),2021-01-22,Kawanda
SE202101_(244054C1/242999),2021-01-22,Kawanda
SE202101_(244152C1/242999),2021-01-22,Kawanda
SE202101_(243757C1/242999),2021-01-23,Kawanda
SE202101_(244054C1/242999),2021-01-23,Kawanda
SE202101_(244152C1/242999),2021-01-23,Kawanda
SE202101_(243079C1/242915),2021-01-23,Kawanda
SE202101_(240302C1/242875),2021-01-22,Kawanda
SE202101_(240282C1/242875),2021-01-22,Kawanda
SE202101_(240286C1/242875),2021-01-22,Kawanda
SE202101_(243622C2/242999),2021-01-25,Kawanda
SE202101_(243384C1/242999),2021-01-23,Kawanda
SE202101_(243384C1/242999),2021-01-24,Kawanda
SE202101_(243384C1/242999),2021-01-25,Kawanda
SE202101_(243622C2/242999),2021-01-26,Kawanda
SE202101_(243840C1/242999),2021-01-26,Kawanda
SE202101_(244281C1/244071),2021-01-21,Kawanda
SE202101_(243622C2/242999),2021-01-27,Kawanda
SE202101_(243840C1/242999),2021-01-27,Kawanda
SE202101_(244129C1/244071),2021-01-27,Kawanda
SE202101_(244281C1/244071),2021-01-22,Kawanda
SE202101_(243367C1/242999),2021-01-27,Kawanda
SE202101_(243691C2/242999),2021-01-27,Kawanda
SE202101_(243433C1/242999),2021-01-27,Kawanda
SE202101_(243840C1/242999),2021-01-28,Kawanda
SE202101_(243691C2/242999),2021-01-28,Kawanda
SE202101_(243367C1/242999),2021-01-28,Kawanda
SE202101_(243840C1/242999),2021-01-29,Kawanda
SE202101_(244195C1/242999),2021-01-28,Kawanda
SE202101_(244195C1/242999),2021-01-29,Kawanda
SE202101_(243388C1/242999),2021-01-29,Kawanda
SE202101_(243433C1/242999),2021-01-29,Kawanda
SE202101_(243691C2/242999),2021-01-29,Kawanda
SE202101_(243367C1/242999),2021-01-29,Kawanda
SE202101_(244195C1/242999),2021-01-30,Kawanda
SE202101_(243388C1/242999),2021-01-30,Kawanda
SE202101_(243433C1/242999),2021-01-30,Kawanda
