Crossnumber,Repeat_Pollination_Date,Location
NM201905_(136427C2/161503),2019-06-03,Arusha
NM201906_(152555C1/161584),2019-06-07,Arusha
NM201906_(136397C3/161554),2019-06-25,Arusha
NM201906_(152667C1/161554),2019-06-26,Arusha
NM201906_(152667C1/161554),2019-06-27,Arusha
NM201909_(152607C1/161554),2019-09-17,Arusha
NM201909_(152819C1/161584),2019-09-18,Arusha
NM201909_(152607C1/161554),2019-09-19,Arusha
NM201909_(152819C1/161584),2019-09-20,Arusha
NM201909_(152945C1/161503),2019-10-02,Arusha
NM201910_(190381C1/161541),2019-10-08,Arusha
NM201910_(190218C1/161472),2019-10-11,Arusha
NM201910_(136330C3/161584),2019-10-22,Arusha
NM201910_(153086C2/161480),2019-10-24,Arusha
NM201910_(190956C1/161554),2019-10-30,Arusha
NM201911_(153028C2/161480),2019-11-05,Arusha
NM201911_(136530C3/161554),2019-11-06,Arusha
NM201911_(136667C2/161480),2019-11-08,Arusha
NM201911_(136667C2/161480),2019-11-11,Arusha
NM201911_(191117C1/161480),2019-11-13,Arusha
NM201911_(136458C3/161480),2019-11-12,Arusha
NM201911_(136588C3/161480),2019-11-14,Arusha
NM201911_(152575C2/161500),2019-11-20,Arusha
NM201911_(190377C1/161500),2019-11-21,Arusha
NM201911_(190339C1/161480),2019-11-22,Arusha
NM201911_(190421C1/161421),2019-11-27,Arusha
NM201911_(136458C3/161480),2019-11-15,Arusha
NM201912_(136652C3/161411),2019-12-24,Arusha
NM201912_(190245C1/161440),2019-12-27,Arusha
NM201912_(136412C3/161554),2019-12-31,Arusha
NM201912_(136316C3/161567),2020-01-02,Arusha
NM201912_(136412C3/161554),2020-01-03,Arusha
NM201912_(136412C3/161554),2020-01-06,Arusha
NM202001_(190365C1/161480),2020-01-10,Arusha
NM202001_(153083C2/161554),2020-01-17,Arusha
NM202001_(190302C1/161480),2020-01-21,Arusha
NM202001_(190302C1/161480),2020-01-22,Arusha
NM202001_(152711C2/161536),2020-01-29,Arusha
NM202001_(136320C3/161536),2020-02-10,Arusha
NM202001_(136347C2/161536),2020-02-11,Arusha
NM202002_(152615C2/161494),2020-02-19,Arusha
NM202002_(190450C1/161571),2020-02-20,Arusha
NM202002_(190450C1/161571),2020-02-21,Arusha
NM202003_(152680C2/161536),2020-03-05,Arusha
NM202003_(190504C2/161554),2020-03-06,Arusha
NM202003_(136432C3/161419),2020-03-11,Arusha
NM202003_(136432C3/161419),2020-03-13,Arusha
NM202005_(136524C3/161541),2020-05-21,Arusha
NM202005_(152850C2/161460),2020-05-26,Arusha
NM202005_(136703C3/161541),2020-05-27,Arusha
NM202005_(190221C1/161478),2020-05-28,Arusha
NM202005_(153055C2/161412),2020-06-01,Arusha
NM202006_(152689C2/161554),2020-06-04,Arusha
NM202006_(152746C2/161536),2020-06-08,Arusha
NM202006_(136543C2/161554),2020-06-10,Arusha
NM202006_(152612C2/161414),2020-06-11,Arusha
NM202006_(190441C1/161586),2020-06-15,Arusha
NM202007_(190218C2/161467),2020-07-21,Arusha
NM202007_(190924C1/161584),2020-07-22,Arusha
NM202007_(190431C1/161554),2020-07-24,Arusha
NM202007_(190565C1/161413),2020-07-27,Arusha
NM201903_(152636C1/161582),2019-03-20,Arusha
NM201903_(152574C1/161582),2019-03-22,Arusha
NM201904_(152644C1/161582),2019-04-09,Arusha
NM201904_(152644C1/161582),2019-04-10,Arusha
NM201904_(152644C1/161582),2019-04-11,Arusha
NM201904_(153101C1/161503),2019-04-15,Arusha
NM201904_(153101C1/161503),2019-04-17,Arusha
NM201904_(152454C1/136604),2019-04-19,Arusha
NM201904_(136584C2/136604),2019-04-23,Arusha
NM201904_(152575C1/161503),2019-04-24,Arusha
NM201904_(152575C1/161503),2019-04-25,Arusha
NM201904_(153154C1/161503),2019-04-26,Arusha
NM201905_(153095C1/161503),2019-05-30,Arusha
NM201905_(136641C2/161584),2019-05-31,Arusha
NM201905_(136641C2/161584),2019-06-03,Arusha
NM201906_(152568C1/161503),2019-06-13,Arusha
NM201906_(136505C2/161584),2019-06-24,Arusha
NM201906_(136505C2/161584),2019-06-25,Arusha
NM201906_(152784C1/161554),2019-06-28,Arusha
NM201907_(136664C2/161503),2019-07-15,Arusha
NM201909_(152819C1/161584),2019-09-17,Arusha
NM201909_(152819C1/161584),2019-09-19,Arusha
NM201909_(153108C1/161554),2019-10-02,Arusha
NM201910_(190329C1/161541),2019-10-08,Arusha
NM201910_(190381C1/161541),2019-10-09,Arusha
NM201910_(190381C1/161541),2019-10-11,Arusha
NM201910_(190976C1/161500),2019-10-30,Arusha
NM201911_(152842C2/161480),2019-11-05,Arusha
NM201911_(153028C2/161480),2019-11-06,Arusha
NM201911_(190449C1/161500),2019-11-08,Arusha
NM201911_(136622C3/161480),2019-11-11,Arusha
NM201911_(190206C1/161480),2019-11-13,Arusha
NM201911_(152495C2/161500),2019-11-12,Arusha
NM201911_(190439C1/161421),2019-11-18,Arusha
NM201911_(136536C3/161500),2019-11-19,Arusha
NM201911_(152995C2/161480),2019-11-20,Arusha
NM201911_(152563C1/161480),2019-11-22,Arusha
NM201911_(152495C2/161500),2019-11-15,Arusha
NM201912_(190454C1/161555),2019-12-27,Arusha
NM201912_(152376C2/161457),2019-12-31,Arusha
NM201912_(136704C3/161472),2020-01-02,Arusha
NM202001_(190253C1/161555),2020-01-10,Arusha
NM202001_(190367C1/161554),2020-01-17,Arusha
NM202001_(190396C1/161554),2020-01-21,Arusha
NM202001_(190396C1/161554),2020-01-22,Arusha
NM202001_(136347C2/161536),2020-02-10,Arusha
NM202002_(152892C2/161536),2020-02-11,Arusha
NM202002_(190348C1/161554),2020-02-12,Arusha
NM202002_(136426C3/161446),2020-02-19,Arusha
NM202002_(190293C1/161480),2020-02-20,Arusha
NM202002_(190293C1/161480),2020-02-21,Arusha
NM202002_(190248C1/161554),2020-02-24,Arusha
NM202003_(152681C2/161462),2020-03-06,Arusha
NM202003_(152754C2/161508),2020-03-09,Arusha
NM202003_(152680C2/161536),2020-03-11,Arusha
NM202003_(152586C2/161571),2020-03-13,Arusha
NM202005_(152700C2/161598),2020-05-27,Arusha
NM202005_(190409C1/161588),2020-05-28,Arusha
NM202005_(136703C3/161541),2020-06-01,Arusha
NM202006_(152746C2/161536),2020-06-04,Arusha
NM202006_(153028C2/161541),2020-06-08,Arusha
NM202006_(136717C3/161551),2020-06-10,Arusha
NM202006_(190220C1/161588),2020-06-15,Arusha
NM202007_(152848C2/161584),2020-07-22,Arusha
NM201903_(152591C1/161582),2019-03-20,Arusha
NM201903_(153098C1/161582),2019-03-22,Arusha
NM201903_(153107C1/161468),2019-04-03,Arusha
NM201904_(152644C1/161582),2019-04-15,Arusha
NM201904_(152400C1/136604),2019-04-17,Arusha
NM201904_(152573C1/136604),2019-04-19,Arusha
NM201904_(153038C1/136604),2019-04-24,Arusha
NM201904_(152659C1/161503),2019-04-25,Arusha
NM201905_(136494C2/161503),2019-06-03,Arusha
NM201906_(152784C1/161554),2019-06-24,Arusha
NM201906_(152784C1/161554),2019-06-25,Arusha
NM201906_(152667C1/161554),2019-06-28,Arusha
NM201907_(152955C1/161554),2019-07-15,Arusha
NM201910_(190381C1/161541),2019-10-07,Arusha
NM201910_(190329C1/161541),2019-10-09,Arusha
NM201910_(190329C1/161541),2019-10-11,Arusha
NM201910_(190523C1/161480),2019-10-28,Arusha
NM201910_(190480C1/161472),2019-10-30,Arusha
NM201910_(190442C1/161472),2019-10-31,Arusha
NM201911_(152842C2/161480),2019-11-06,Arusha
NM201911_(190316C1/161500),2019-11-08,Arusha
NM201911_(136692C2/161421),2019-11-11,Arusha
NM201911_(190393C1/161571),2019-11-13,Arusha
NM201911_(152842C2/161480),2019-11-12,Arusha
NM201911_(190260C1/161421),2019-11-18,Arusha
NM201911_(136635C3/161500),2019-11-19,Arusha
NM201911_(153162C2/161541),2019-11-20,Arusha
NM201911_(153162C2/161541),2019-11-22,Arusha
NM201911_(136586C3/161554),2019-12-02,Arusha
NM201911_(152842C2/161480),2019-11-15,Arusha
NM201911_(152754C2/161421),2019-12-06,Arusha
NM201912_(136412C3/161554),2020-01-02,Arusha
NM202001_(190284C1/161411),2020-01-06,Arusha
NM201912_(190553C1/161458),2020-01-07,Arusha
NM202001_(190284C1/161411),2020-01-10,Arusha
NM202001_(152427C2/161554),2020-01-15,Arusha
NM202002_(190435C1/161480),2020-02-11,Arusha
NM202002_(190435C1/161480),2020-02-12,Arusha
NM202002_(190450C1/161571),2020-02-14,Arusha
NM202002_(190252C1/161578),2020-02-20,Arusha
NM202002_(190252C1/161578),2020-02-21,Arusha
NM202003_(190375C1/161462),2020-03-06,Arusha
NM202003_(152450C2/161462),2020-03-09,Arusha
NM202003_(152681C2/161462),2020-03-10,Arusha
NM202003_(152681C2/161462),2020-03-11,Arusha
NM202003_(152680C2/161536),2020-03-12,Arusha
NM202003_(152681C2/161462),2020-03-13,Arusha
NM202005_(136441C2/161595),2020-05-27,Arusha
NM202005_(190250C1/161595),2020-05-28,Arusha
NM202005_(152850C2/161460),2020-06-01,Arusha
NM202006_(153014C2/161554),2020-06-04,Arusha
NM202006_(136534C2/161584),2020-06-10,Arusha
NM202006_(190357C1/161567),2020-06-15,Arusha
NM202007_(153095C2/161522),2020-07-22,Arusha
NM201903_(152700C1/161582),2019-03-20,Arusha
NM201903_(152591C1/161582),2019-03-21,Arusha
NM201904_(136507C3/161503),2019-04-11,Arusha
NM201904_(152672C1/161554),2019-04-15,Arusha
NM201904_(153014C1/161503),2019-04-16,Arusha
NM201904_(152747C1/161582),2019-04-17,Arusha
NM201904_(152662C1/136604),2019-04-19,Arusha
NM201904_(153154C1/161503),2019-04-24,Arusha
NM201904_(153038C1/136604),2019-04-25,Arusha
NM201906_(152667C1/161554),2019-06-24,Arusha
NM201906_(152667C1/161554),2019-06-25,Arusha
NM201910_(190329C1/161541),2019-10-07,Arusha
NM201910_(190976C1/161500),2019-10-28,Arusha
NM201910_(190442C1/161472),2019-10-30,Arusha
NM201910_(190976C1/161500),2019-10-31,Arusha
NM201911_(153014C2/161421),2019-11-06,Arusha
NM201911_(153014C2/161421),2019-11-08,Arusha
NM201911_(136588C3/161480),2019-11-11,Arusha
NM201911_(190266C1/161500),2019-11-13,Arusha
NM201911_(190299C1/161571),2019-11-12,Arusha
NM201911_(136458C3/161480),2019-11-14,Arusha
NM201911_(190299C1/161571),2019-11-18,Arusha
NM201911_(136700C3/161480),2019-11-19,Arusha
NM201911_(191117C1/161480),2019-11-20,Arusha
NM201911_(152995C2/161480),2019-11-22,Arusha
NM201912_(152544C2/161421),2019-12-06,Arusha
NM201912_(190226C1/161405),2020-01-06,Arusha
NM202001_(152744C2/161480),2020-01-15,Arusha
NM202001_(190478C1/161554),2020-02-10,Arusha
NM202002_(190348C1/161554),2020-02-14,Arusha
NM202002_(190270C1/161554),2020-02-20,Arusha
NM202002_(190270C1/161554),2020-02-21,Arusha
NM202003_(152680C2/161536),2020-03-06,Arusha
NM202003_(152680C2/161536),2020-03-09,Arusha
NM202003_(152680C2/161536),2020-03-10,Arusha
NM202003_(152586C2/161571),2020-03-11,Arusha
NM202003_(152754C2/161508),2020-03-12,Arusha
NM202003_(152531C2/161419),2020-03-13,Arusha
NM202005_(136524C3/161541),2020-05-26,Arusha
NM202005_(190260C2/161414),2020-05-27,Arusha
NM202005_(190356C1/161478),2020-05-28,Arusha
NM202005_(190221C1/161478),2020-06-01,Arusha
NM202006_(153028C2/161541),2020-06-04,Arusha
NM202006_(136717C3/161551),2020-06-08,Arusha
NM202006_(152644C2/161576),2020-06-10,Arusha
NM201903_(153118C1/161582),2019-03-20,Arusha
NM201903_(153083C1/161582),2019-03-21,Arusha
NM201903_(152431C1/161582),2019-03-22,Arusha
NM201904_(136610C2/161503),2019-04-11,Arusha
NM201904_(153160C1/161503),2019-04-16,Arusha
NM201904_(152672C1/161554),2019-04-17,Arusha
NM201904_(152952C1/136604),2019-04-18,Arusha
NM201904_(152952C1/136604),2019-04-19,Arusha
NM201904_(152573C1/136604),2019-04-23,Arusha
NM201904_(152639C1/161503),2019-04-24,Arusha
NM201910_(190690C1/161500),2019-10-28,Arusha
NM201910_(190379C1/161480),2019-10-30,Arusha
NM201910_(190480C1/161472),2019-10-31,Arusha
NM201911_(136375C3/161500),2019-11-08,Arusha
NM201911_(136375C3/161500),2019-11-11,Arusha
NM201911_(190239C1/161541),2019-11-13,Arusha
NM201911_(190260C1/161421),2019-11-12,Arusha
NM201911_(136513C2/161500),2019-11-14,Arusha
NM201911_(190214C1/161480),2019-11-18,Arusha
NM201911_(136668C3/161500),2019-11-19,Arusha
NM201911_(190377C1/161500),2019-11-20,Arusha
NM201911_(136687C2/161500),2019-11-22,Arusha
NM201911_(191117C1/161480),2019-11-15,Arusha
NM201912_(190528C1/161413),2019-12-27,Arusha
NM202001_(152945C2/161567),2020-01-15,Arusha
NM202001_(190606C1/161536),2020-02-10,Arusha
NM202002_(190435C1/161480),2020-02-14,Arusha
NM202002_(136721C3/161477),2020-02-19,Arusha
NM202003_(191018C1/161536),2020-03-03,Arusha
NM202003_(152681C2/161462),2020-03-09,Arusha
NM202003_(152450C2/161462),2020-03-10,Arusha
NM202003_(152450C2/161462),2020-03-11,Arusha
NM202003_(190465C1/161571),2020-03-12,Arusha
NM202003_(152680C2/161536),2020-03-13,Arusha
NM202005_(136703C3/161541),2020-05-26,Arusha
NM202005_(190332C1/161602),2020-05-27,Arusha
NM202005_(136703C3/161541),2020-05-28,Arusha
NM202005_(190409C1/161588),2020-06-01,Arusha
NM202005_(190260C2/161414),2020-06-02,Arusha
NM202006_(152612C2/161414),2020-06-10,Arusha
NM201903_(152695C1/161582),2019-03-20,Arusha
NM201903_(152431C1/161582),2019-03-21,Arusha
NM201903_(153083C1/161582),2019-03-22,Arusha
NM201904_(152680C1/161554),2019-04-16,Arusha
NM201904_(152771C1/136604),2019-04-17,Arusha
NM201904_(152921C1/161554),2019-04-18,Arusha
NM201904_(152400C1/136604),2019-04-19,Arusha
NM201904_(152662C1/136604),2019-04-23,Arusha
NM201910_(190440C1/161500),2019-10-28,Arusha
NM201910_(190956C1/161554),2019-10-31,Arusha
NM201911_(190316C1/161500),2019-11-06,Arusha
NM201911_(136588C3/161480),2019-11-08,Arusha
NM201911_(190299C1/161571),2019-11-13,Arusha
NM201911_(190439C1/161421),2019-11-12,Arusha
NM201911_(152495C2/161500),2019-11-14,Arusha
NM201911_(190213C1/161500),2019-11-18,Arusha
NM201911_(152727C2/161421),2019-11-19,Arusha
NM201911_(190412C1/161500),2019-11-20,Arusha
NM201911_(190339C1/161480),2019-11-21,Arusha
NM201911_(136482C3/161421),2019-11-22,Arusha
NM201911_(190206C1/161480),2019-11-15,Arusha
NM201912_(190687C1/161413),2019-12-27,Arusha
NM202001_(153083C2/161554),2020-01-15,Arusha
NM202002_(190433C2/161536),2020-02-10,Arusha
NM202003_(190504C2/161554),2020-03-09,Arusha
NM202003_(152754C2/161508),2020-03-10,Arusha
NM202003_(152754C2/161508),2020-03-11,Arusha
NM202003_(191128C1/161419),2020-03-12,Arusha
NM202003_(152450C2/161462),2020-03-13,Arusha
NM202005_(136444C3/161460),2020-05-26,Arusha
NM202005_(190250C1/161595),2020-06-02,Arusha
NM202006_(136705C3/161541),2020-06-08,Arusha
NM201903_(153083C1/161582),2019-03-20,Arusha
NM201903_(152378C1/161424),2019-03-21,Arusha
NM201903_(152378C1/161424),2019-03-22,Arusha
NM201904_(152743C1/136604),2019-04-17,Arusha
NM201904_(152400C1/136604),2019-04-18,Arusha
NM201904_(152747C1/161582),2019-04-19,Arusha
NM201910_(190379C1/161480),2019-10-28,Arusha
NM201911_(190263C1/161554),2019-11-05,Arusha
NM201911_(190260C1/161421),2019-11-13,Arusha
NM201911_(190300C1/161541),2019-11-12,Arusha
NM201911_(152842C2/161480),2019-11-14,Arusha
NM201911_(190377C1/161500),2019-11-18,Arusha
NM201911_(190377C1/161500),2019-11-19,Arusha
NM201911_(190339C1/161480),2019-11-20,Arusha
NM201911_(190354C1/161421),2019-11-21,Arusha
NM201911_(190393C1/161571),2019-11-15,Arusha
NM202001_(190326C1/161554),2020-02-10,Arusha
NM202002_(152740C2/161584),2020-02-20,Arusha
NM202003_(190466C1/161554),2020-03-09,Arusha
NM202003_(190465C1/161571),2020-03-10,Arusha
NM202003_(190504C2/161554),2020-03-11,Arusha
NM202003_(190898C1/161419),2020-03-12,Arusha
NM202003_(152754C2/161508),2020-03-13,Arusha
NM202005_(153055C2/161412),2020-05-26,Arusha
NM202006_(136705C3/161541),2020-06-04,Arusha
NM202006_(136311C3/161554),2020-06-08,Arusha
NM201903_(152431C1/161582),2019-03-20,Arusha
NM201904_(152921C1/161554),2019-04-16,Arusha
NM201904_(152747C1/161582),2019-04-18,Arusha
NM201904_(152743C1/136604),2019-04-19,Arusha
NM201911_(136442C3/161480),2019-11-08,Arusha
NM201911_(152842C2/161480),2019-11-11,Arusha
NM201911_(190439C1/161421),2019-11-13,Arusha
NM201911_(190214C1/161480),2019-11-12,Arusha
NM201911_(190300C1/161541),2019-11-14,Arusha
NM201911_(190393C1/161571),2019-11-18,Arusha
NM201911_(190339C1/161480),2019-11-19,Arusha
NM201911_(190354C1/161421),2019-11-20,Arusha
NM201911_(190363C1/161480),2019-11-21,Arusha
NM201911_(190412C1/161500),2019-11-15,Arusha
NM201912_(190311C1/161480),2019-12-06,Arusha
NM202001_(190906C1/161534),2020-01-08,Arusha
NM202003_(191128C1/161419),2020-03-10,Arusha
NM202003_(190466C1/161554),2020-03-11,Arusha
NM202003_(190345C1/161462),2020-03-12,Arusha
NM202003_(191128C1/161419),2020-03-13,Arusha
NM202006_(136311C3/161554),2020-06-04,Arusha
NM202006_(136636C3/161541),2020-06-08,Arusha
NM201903_(152378C1/161424),2019-03-20,Arusha
NM201904_(153101C1/161503),2019-04-16,Arusha
NM201904_(152743C1/136604),2019-04-18,Arusha
NM201904_(152771C1/136604),2019-04-19,Arusha
NM201911_(190268C1/161480),2019-11-05,Arusha
NM201911_(136649C2/161421),2019-11-08,Arusha
NM201911_(153014C2/161421),2019-11-11,Arusha
NM201911_(190300C1/161541),2019-11-13,Arusha
NM201911_(190453C1/161500),2019-11-12,Arusha
NM201911_(190439C1/161421),2019-11-14,Arusha
NM201911_(190206C1/161480),2019-11-18,Arusha
NM201911_(190412C1/161500),2019-11-19,Arusha
NM201911_(190363C1/161480),2019-11-20,Arusha
NM201911_(190213C1/161500),2019-11-21,Arusha
NM201911_(190453C1/161500),2019-11-15,Arusha
NM201912_(190235C1/161421),2019-12-06,Arusha
NM202001_(190602C1/161508),2020-01-08,Arusha
NM202003_(190898C1/161419),2020-03-10,Arusha
NM202003_(190465C1/161571),2020-03-11,Arusha
NM202003_(190898C1/161419),2020-03-13,Arusha
NM202006_(136636C3/161541),2020-06-04,Arusha
NM201911_(190263C1/161554),2019-11-06,Arusha
NM201911_(191089C1/161500),2019-11-08,Arusha
NM201911_(190214C1/161480),2019-11-13,Arusha
NM201911_(190239C1/161541),2019-11-12,Arusha
NM201911_(190260C1/161421),2019-11-14,Arusha
NM201911_(190213C1/161500),2019-11-20,Arusha
NM201911_(136700C3/161480),2019-11-21,Arusha
NM202001_(190654C1/161555),2020-01-08,Arusha
NM202003_(190345C1/161462),2020-03-10,Arusha
NM202003_(190898C1/161419),2020-03-11,Arusha
NM202003_(190345C1/161462),2020-03-13,Arusha
NM202005_(152400C2/161595),2020-05-26,Arusha
NM202006_(152644C2/161576),2020-06-08,Arusha
NM201911_(190449C1/161500),2019-11-06,Arusha
NM201911_(191089C1/161500),2019-11-11,Arusha
NM201911_(190236C1/161480),2019-11-13,Arusha
NM201911_(190266C1/161500),2019-11-12,Arusha
NM201911_(190299C1/161571),2019-11-14,Arusha
NM201911_(190958C1/161480),2019-11-19,Arusha
NM201911_(152727C2/161421),2019-11-20,Arusha
NM201911_(136668C3/161500),2019-11-21,Arusha
NM201912_(190321C1/161421),2019-12-06,Arusha
NM202003_(190345C1/161462),2020-03-11,Arusha
NM201904_(152771C1/136604),2019-04-18,Arusha
NM201911_(190206C1/161480),2019-11-11,Arusha
NM201911_(190393C1/161571),2019-11-12,Arusha
NM201911_(190239C1/161541),2019-11-14,Arusha
NM201911_(190363C1/161480),2019-11-19,Arusha
NM201911_(136482C3/161421),2019-11-21,Arusha
NM201911_(190214C1/161480),2019-11-15,Arusha
NM202001_(190253C1/161555),2020-01-08,Arusha
NM202003_(190401C1/161419),2020-03-13,Arusha
NM202005_(152700C2/161598),2020-06-04,Arusha
NM201904_(152672C1/161554),2019-04-16,Arusha
NM201911_(190268C1/161480),2019-11-06,Arusha
NM201911_(190393C1/161571),2019-11-11,Arusha
NM201911_(190206C1/161480),2019-11-12,Arusha
NM201911_(190453C1/161500),2019-11-14,Arusha
NM201911_(190354C1/161421),2019-11-19,Arusha
NM201911_(136337C2/161541),2019-11-21,Arusha
NM201911_(190300C1/161541),2019-11-15,Arusha
NM202003_(190345C1/161462),2020-03-09,Arusha
NM201911_(191089C1/161500),2019-11-06,Arusha
NM201911_(190268C1/161480),2019-11-11,Arusha
NM201911_(191089C1/161500),2019-11-12,Arusha
NM201911_(190266C1/161500),2019-11-14,Arusha
NM201911_(190213C1/161500),2019-11-19,Arusha
NM201911_(136687C2/161500),2019-11-21,Arusha
NM201911_(190439C1/161421),2019-11-15,Arusha
NM201911_(190266C1/161500),2019-11-11,Arusha
NM201911_(190412C1/161500),2019-11-14,Arusha
NM201911_(153004C2/161480),2019-11-21,Arusha
NM201911_(190260C1/161421),2019-11-15,Arusha
NM201911_(190449C1/161500),2019-11-11,Arusha
NM201911_(191117C1/161480),2019-11-12,Arusha
NM201911_(152575C2/161500),2019-11-21,Arusha
NM201911_(190299C1/161571),2019-11-15,Arusha
NM201904_(153038C1/136604),2019-04-23,Arusha
NM201911_(190263C1/161554),2019-11-11,Arusha
NM201911_(190393C1/161571),2019-11-14,Arusha
NM201911_(152995C2/161480),2019-11-21,Arusha
NM201911_(190453C1/161500),2019-11-11,Arusha
NM201911_(190206C1/161480),2019-11-14,Arusha
NM201911_(153162C2/161541),2019-11-21,Arusha
NM201911_(190239C1/161541),2019-11-11,Arusha
NM201911_(190299C1/161571),2019-11-11,Arusha
NM201911_(190260C1/161421),2019-11-11,Arusha
NM201911_(190316C1/161500),2019-11-11,Arusha
NM201911_(190236C1/161480),2019-11-11,Arusha
BT201804_(136492C2/136283),2018-09-24,Arusha
BT201804_(136513C2/136328),2018-09-25,Arusha
NM201805_(136440C2/136460),2018-11-07,Arusha
NM201807_(136360C2/136357),2018-08-03,Arusha
NM201807_(136478C2/136357),2018-07-25,Arusha
NM201807_(136619C2/136460),2018-08-02,Arusha
NM201807_(136620C2/136357),2018-07-19,Arusha
NM201807_(136632C2/136357),2018-07-23,Arusha
NM201807_(136661C2/136460),2018-07-19,Arusha
NM201807_(136673C2/136460),2018-07-27,Arusha
NM201807_(136675C2/136357),2018-07-25,Arusha
NM201807_(136713C2/136357),2018-07-31,Arusha
NM201808_(136454C2/136706),2018-08-21,Arusha
NM201808_(136497C2/136460),2018-08-16,Arusha
NM201808_(136540C2/136510),2018-08-08,Arusha
NM201808_(136601C2/136706),2018-08-17,Arusha
NM201809_(136293C2/136357),2018-09-17,Arusha
NM201809_(136301C2/136295),2018-10-02,Arusha
NM201809_(136330C2/136283),2018-09-20,Arusha
NM201809_(136371C2/136328),2018-09-13,Arusha
NM201809_(136395C2/136460),2018-09-12,Arusha
NM201809_(136417C2/136328),2018-09-13,Arusha
NM201809_(136423C2/136653),2018-09-05,Arusha
NM201809_(136443C2/136510),2018-09-28,Arusha
NM201809_(136444C2/136295),2018-10-01,Arusha
NM201809_(136463C2/136490),2018-09-07,Arusha
NM201809_(136487C2/136510),2018-09-13,Arusha
NM201809_(136506C2/136599),2018-09-13,Arusha
NM201809_(136525C2/136357),2018-10-05,Arusha
NM201809_(136617C2/136460),2018-09-26,Arusha
NM201809_(136622C2/136510),2018-10-04,Arusha
NM201809_(136636C2/136706),2018-09-19,Arusha
NM201809_(136686C2/136510),2018-09-27,Arusha
NM201809_(136689C2/136295),2018-09-26,Arusha
NM201809_(153086C1/161582),2018-09-26,Arusha
NM201810_(136294C2/161548),2018-10-10,Arusha
NM201810_(136300C2/136460),2018-10-02,Arusha
NM201810_(136309C2/136460),2018-10-10,Arusha
NM201810_(136311C2/136510),2018-10-08,Arusha
NM201810_(136316C2/136460),2018-10-12,Arusha
NM201810_(136319C2/136357),2018-10-22,Arusha
NM201810_(136325C2/136460),2018-10-30,Arusha
NM201810_(136442C2/136510),2018-10-03,Arusha
NM201810_(136451C2/136510),2018-10-05,Arusha
NM201810_(136464C2/136295),2018-10-19,Arusha
NM201810_(136473C2/136460),2018-10-12,Arusha
NM201810_(136482C2/136510),2018-10-31,Arusha
NM201810_(136493C2/136460),2018-10-05,Arusha
NM201810_(136498C2/136460),2018-10-12,Arusha
NM201810_(136507C2/161548),2018-10-12,Arusha
NM201810_(136516C2/136460),2018-10-12,Arusha
NM201810_(136545C2/136460),2018-10-23,Arusha
NM201810_(136582C2/136460),2018-10-08,Arusha
NM201810_(136588C2/136460),2018-10-15,Arusha
NM201810_(136589C2/136706),2018-11-01,Arusha
NM201810_(136663C2/136460),2018-10-08,Arusha
NM201810_(136668C2/136295),2018-10-25,Arusha
NM201810_(136669C2/136357),2018-10-22,Arusha
NM201810_(136679C2/136653),2018-10-25,Arusha
NM201810_(136680C2/136295),2018-10-22,Arusha
NM201810_(136694C2/136510),2018-10-29,Arusha
NM201810_(136700C2/136357),2018-10-22,Arusha
NM201810_(136703C2/136510),2018-10-02,Arusha
NM201810_(136716C2/161548),2018-10-12,Arusha
NM201811_(136284C2/136357),2018-11-07,Arusha
NM201811_(136289C2/136295),2018-11-08,Arusha
NM201811_(136298C2/136295),2018-11-12,Arusha
NM201811_(136340C2/136357),2018-11-24,Arusha
NM201811_(136346C2/136357),2018-11-09,Arusha
NM201811_(136354C2/136295),2018-11-12,Arusha
NM201811_(136367C2/136357),2018-11-08,Arusha
NM201811_(136381C3/136283),2018-11-12,Arusha
NM201811_(136390C2/136653),2018-11-15,Arusha
NM201811_(136397C2/136653),2018-11-19,Arusha
NM201811_(136406C2/136706),2018-11-23,Arusha
NM201811_(136429C2/161503),2018-11-30,Arusha
NM201811_(136433C2/136653),2018-11-13,Arusha
NM201811_(136434C2/136357),2018-11-09,Arusha
NM201811_(136476C2/136392),2018-11-22,Arusha
NM201811_(136484C2/136357),2018-11-26,Arusha
NM201811_(136524C2/161584),2018-11-28,Arusha
NM201811_(136527C2/136510),2018-11-07,Arusha
NM201811_(136529C2/136510),2018-11-15,Arusha
NM201811_(136554C2/136460),2018-11-23,Arusha
NM201811_(136581C2/136460),2018-11-07,Arusha
NM201811_(136627C2/136460),2018-11-08,Arusha
NM201811_(136628C2/136460),2018-11-06,Arusha
NM201811_(136659C2/161503),2018-11-30,Arusha
NM201811_(136662C2/136706),2018-11-15,Arusha
NM201811_(136704C2/136510),2018-11-26,Arusha
NM201811_(136712C2/136295),2018-11-08,Arusha
NM201811_(136719C2/136460),2018-11-08,Arusha
NM201811_(136722C2/136357),2018-11-08,Arusha
NM201811_(152445C1/161584),2018-11-30,Arusha
NM201811_(152936C1/161503),2018-11-13,Arusha
NM201812_(136304C2/136510),2019-01-03,Arusha
NM201812_(136363C2/161503),2018-12-14,Arusha
NM201812_(136365C2/161584),2018-12-21,Arusha
NM201812_(136375C2/161584),2018-12-10,Arusha
NM201812_(136393C2/161503),2018-12-10,Arusha
NM201812_(136402C2/161582),2018-12-06,Arusha
NM201812_(136447C2/161503),2018-12-07,Arusha
NM201812_(136501C2/161584),2018-12-03,Arusha
