Location,Crossnumber,PlantletID,Mother,Father,Germination_Date,Germination_Submission_Date,Copies,Subculture_Date,Number_Rooting,Date_of_Rooting,Number_Sent_Out,Sending_Out_Date,Weaning_2_Plantlets,Weaning_2_Date,Number_in_Screenhouse,Screenhouse_Transfer_Date,Number_in_Hardening,Hardening_Date,Number_in_Openfield,Openfield_Transfer_Date
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_19,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_20,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_21,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_22,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_23,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_24,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_25,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_26,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_27,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_28,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_29,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_30,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_31,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_32,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_33,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_34,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_35,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_36,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_37,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_38,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_39,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_40,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_41,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_42,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_43,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_44,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_45,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_46,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_47,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_48,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_49,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_50,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_51,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190351C1/161472),NM201910_(190351C1/161472)_1,Huti-white,SH 3217,2020-05-08 00:00:00+00:00,2020-08-14 09:59:57+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190351C1/161472),NM201910_(190351C1/161472)_2,Huti-white,SH 3217,2020-05-08 00:00:00+00:00,2020-08-14 09:59:57+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190351C1/161472),NM201910_(190351C1/161472)_3,Huti-white,SH 3217,2020-05-08 00:00:00+00:00,2020-08-14 09:59:57+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190351C1/161472),NM201910_(190351C1/161472)_4,Huti-white,SH 3217,2020-05-08 00:00:00+00:00,2020-08-14 09:59:57+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152454C1/136604),NM201904_(152454C1/136604)_1,Huti-white,ITC0249 Calcutta 4,2020-05-08 00:00:00+00:00,2020-08-14 11:47:26+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152454C1/136604),NM201904_(152454C1/136604)_2,Huti-white,ITC0249 Calcutta 4,2020-05-08 00:00:00+00:00,2020-08-14 11:47:26+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152454C1/136604),NM201904_(152454C1/136604)_3,Huti-white,ITC0249 Calcutta 4,2020-05-08 00:00:00+00:00,2020-08-14 11:47:26+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152454C1/136604),NM201904_(152454C1/136604)_4,Huti-white,ITC0249 Calcutta 4,2020-05-08 00:00:00+00:00,2020-08-14 11:47:26+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152454C1/136604),NM201904_(152454C1/136604)_5,Huti-white,ITC0249 Calcutta 4,2020-05-08 00:00:00+00:00,2020-08-14 11:47:26+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152454C1/136604),NM201904_(152454C1/136604)_6,Huti-white,ITC0249 Calcutta 4,2020-05-08 00:00:00+00:00,2020-08-14 11:47:26+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152766C1/161541),NM201909_(152766C1/161541)_1,Huti-white,ITC0609 Pahang,2020-03-11 00:00:00+00:00,2020-08-14 11:47:35+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152766C1/161541),NM201909_(152766C1/161541)_2,Huti-white,ITC0609 Pahang,2020-03-11 00:00:00+00:00,2020-08-14 11:47:35+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(136341C2/161503),NM201904_(136341C2/161503)_1,ITC1468,ITC0712 Cv Rose,2019-12-06 00:00:00+00:00,2020-08-17 07:48:36+00:00,,,,,,,,,,,,,,
Arusha,NM201903_(152986C1/161582),NM201903_(152986C1/161582)_1,Huti-white,ITC0712 Cv Rose,2019-12-06 00:00:00+00:00,2020-08-17 07:48:39+00:00,,,,,,,,,,,,,,
Arusha,NM201903_(152986C1/161582),NM201903_(152986C1/161582)_2,Huti-white,ITC0712 Cv Rose,2019-12-06 00:00:00+00:00,2020-08-17 07:48:39+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152648C1/161582),NM201904_(152648C1/161582)_1,Huti-white,ITC0712 Cv Rose,2019-12-06 00:00:00+00:00,2020-08-17 07:48:47+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152648C1/161582),NM201904_(152648C1/161582)_2,Huti-white,ITC0712 Cv Rose,2019-12-06 00:00:00+00:00,2020-08-17 07:48:47+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152648C1/161582),NM201904_(152648C1/161582)_3,Huti-white,ITC0712 Cv Rose,2019-12-06 00:00:00+00:00,2020-08-17 07:48:47+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152648C1/161582),NM201904_(152648C1/161582)_4,Huti-white,ITC0712 Cv Rose,2019-12-06 00:00:00+00:00,2020-08-17 07:48:47+00:00,,,,,,,,,,,,,,
Arusha,NM201903_(152591C1/161582),NM201903_(152591C1/161582)_1,Huti-white,ITC0712 Cv Rose,2019-12-06 00:00:00+00:00,2020-08-17 07:48:52+00:00,,,,,,,,,,,,,,
Arusha,NM201903_(152591C1/161582),NM201903_(152591C1/161582)_2,Huti-white,ITC0712 Cv Rose,2019-12-06 00:00:00+00:00,2020-08-17 07:48:52+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152747C1/161582),NM201904_(152747C1/161582)_1,Huti-white,ITC0712 Cv Rose,2019-12-06 00:00:00+00:00,2020-08-17 08:17:43+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152747C1/161582),NM201904_(152747C1/161582)_2,Huti-white,ITC0712 Cv Rose,2019-12-06 00:00:00+00:00,2020-08-17 08:17:43+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152747C1/161582),NM201904_(152747C1/161582)_3,Huti-white,ITC0712 Cv Rose,2019-12-06 00:00:00+00:00,2020-08-17 08:17:43+00:00,,,,,,,,,,,,,,
Arusha,NM201906_(152877C1/161584),NM201906_(152877C1/161584)_1,Huti-white,ITC0609 Pahang,2020-02-10 00:00:00+00:00,2020-08-17 08:18:56+00:00,,,,,,,,,,,,,,
Arusha,NM201906_(152877C1/161584),NM201906_(152877C1/161584)_2,Huti-white,ITC0609 Pahang,2020-02-10 00:00:00+00:00,2020-08-17 08:18:56+00:00,,,,,,,,,,,,,,
Arusha,NM201906_(152877C1/161584),NM201906_(152877C1/161584)_3,Huti-white,ITC0609 Pahang,2020-02-10 00:00:00+00:00,2020-08-17 08:18:56+00:00,,,,,,,,,,,,,,
Arusha,NM201903_(136465C2/161582),NM201903_(136465C2/161582)_1,Huti-white,ITC0712 Cv Rose,2019-12-06 00:00:00+00:00,2020-08-17 08:26:55+00:00,,,,,,,,,,,,,,
Arusha,NM201905_(153006C1/161554),NM201905_(153006C1/161554)_1,Huti-white,ITC0249 Calcutta 4,2020-02-10 00:00:00+00:00,2020-08-17 08:26:59+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152899C1/161554),NM201904_(152899C1/161554)_1,Huti-white,ITC0249 Calcutta 4,2020-02-10 00:00:00+00:00,2020-08-19 07:31:15+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152708C1/136604),NM201902_(152708C1/136604)_1,Huti-white,ITC0249 Calcutta 4,2019-10-28 00:00:00+00:00,2020-08-19 07:31:18+00:00,,,,,,,,,,,,,,
Arusha,NM201811_(136354C2/136295),NM201811_(136354C2/136295)_1,Mchare Laini,ITC0712,2019-10-28 00:00:00+00:00,2020-08-19 07:31:20+00:00,,,,,,,,,,,,,,
Arusha,NM201811_(136354C2/136295),NM201811_(136354C2/136295)_2,Mchare Laini,ITC0712,2019-10-28 00:00:00+00:00,2020-08-19 07:31:20+00:00,,,,,,,,,,,,,,
Arusha,NM201811_(136354C2/136295),NM201811_(136354C2/136295)_3,Mchare Laini,ITC0712,2019-10-28 00:00:00+00:00,2020-08-19 07:31:20+00:00,,,,,,,,,,,,,,
Arusha,NM201811_(136354C2/136295),NM201811_(136354C2/136295)_4,Mchare Laini,ITC0712,2019-10-28 00:00:00+00:00,2020-08-19 07:31:20+00:00,,,,,,,,,,,,,,
Arusha,NM201811_(136722C2/136357),NM201811_(136722C2/136357)_1,Mchare Laini,ITC0609 Pahang,2019-05-28 00:00:00+00:00,2020-08-19 12:42:40+00:00,,,,,,,,,,,,,,
Arusha,NM201812_(152405C1/161554),NM201812_(152405C1/161554)_1,Huti-white,ITC0249 Calcutta 4,2019-05-28 00:00:00+00:00,2020-08-19 12:52:46+00:00,,,,,,,,,,,,,,
Arusha,NM201812_(136375C2/161584),NM201812_(136375C2/161584)_1,ITC1460,ITC0609 Pahang,2019-05-28 00:00:00+00:00,2020-08-19 12:58:23+00:00,,,,,,,,,,,,,,
Arusha,NM201810_(136545C2/136460),NM201810_(136545C2/136460)_1,ITC1460,ITC0712,2019-05-28 00:00:00+00:00,2020-08-20 07:21:07+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152798C1/161477),NM201902_(152798C1/161477)_1,Huti-white,ITC0712 Cv Rose,2019-10-20 00:00:00+00:00,2020-08-20 08:02:13+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152798C1/161477),NM201902_(152798C1/161477)_2,Huti-white,ITC0712 Cv Rose,2019-10-20 00:00:00+00:00,2020-08-20 08:02:13+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152798C1/161477),NM201902_(152798C1/161477)_3,Huti-white,ITC0712 Cv Rose,2019-10-20 00:00:00+00:00,2020-08-20 08:02:13+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152798C1/161477),NM201902_(152798C1/161477)_4,Huti-white,ITC0712 Cv Rose,2019-10-20 00:00:00+00:00,2020-08-20 08:02:13+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152798C1/161477),NM201902_(152798C1/161477)_5,Huti-white,ITC0712 Cv Rose,2019-10-20 00:00:00+00:00,2020-08-20 08:02:13+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152798C1/161477),NM201902_(152798C1/161477)_6,Huti-white,ITC0712 Cv Rose,2019-10-20 00:00:00+00:00,2020-08-20 08:02:13+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152798C1/161477),NM201902_(152798C1/161477)_7,Huti-white,ITC0712 Cv Rose,2019-10-20 00:00:00+00:00,2020-08-20 08:02:13+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152798C1/161477),NM201902_(152798C1/161477)_8,Huti-white,ITC0712 Cv Rose,2019-10-20 00:00:00+00:00,2020-08-20 08:02:13+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152798C1/161477),NM201902_(152798C1/161477)_9,Huti-white,ITC0712 Cv Rose,2019-10-20 00:00:00+00:00,2020-08-20 08:02:13+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152798C1/161477),NM201902_(152798C1/161477)_10,Huti-white,ITC0712 Cv Rose,2019-10-20 00:00:00+00:00,2020-08-20 08:02:13+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152644C1/161582),NM201904_(152644C1/161582)_1,Huti-white,ITC0712 Cv Rose,2019-12-09 00:00:00+00:00,2020-08-20 10:07:24+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152644C1/161582),NM201904_(152644C1/161582)_2,Huti-white,ITC0712 Cv Rose,2019-12-09 00:00:00+00:00,2020-08-20 10:07:24+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152644C1/161582),NM201904_(152644C1/161582)_3,Huti-white,ITC0712 Cv Rose,2019-12-09 00:00:00+00:00,2020-08-20 10:07:24+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152644C1/161582),NM201904_(152644C1/161582)_4,Huti-white,ITC0712 Cv Rose,2019-12-09 00:00:00+00:00,2020-08-20 10:07:24+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152644C1/161582),NM201904_(152644C1/161582)_5,Huti-white,ITC0712 Cv Rose,2019-12-09 00:00:00+00:00,2020-08-20 10:07:24+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152644C1/161582),NM201904_(152644C1/161582)_6,Huti-white,ITC0712 Cv Rose,2019-12-09 00:00:00+00:00,2020-08-20 10:07:24+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152644C1/161582),NM201904_(152644C1/161582)_7,Huti-white,ITC0712 Cv Rose,2019-12-09 00:00:00+00:00,2020-08-20 10:07:24+00:00,12.0,2020-02-11 00:00:00+00:00,22.0,2020-07-23 00:00:00+00:00,,,,,,,,,,
Arusha,NM201902_(152513C1/161582),NM201902_(152513C1/161582)_1,Huti-white,ITC0712 Cv Rose,2019-09-20 00:00:00+00:00,2020-08-25 12:34:05+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152513C1/161582),NM201902_(152513C1/161582)_2,Huti-white,ITC0712 Cv Rose,2019-09-20 00:00:00+00:00,2020-08-25 12:34:05+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152513C1/161582),NM201902_(152513C1/161582)_3,Huti-white,ITC0712 Cv Rose,2019-09-20 00:00:00+00:00,2020-08-25 12:34:05+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152513C1/161582),NM201902_(152513C1/161582)_4,Huti-white,ITC0712 Cv Rose,2019-09-20 00:00:00+00:00,2020-08-25 12:34:05+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152513C1/161582),NM201902_(152513C1/161582)_5,Huti-white,ITC0712 Cv Rose,2019-09-20 00:00:00+00:00,2020-08-25 12:34:05+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152513C1/161582),NM201902_(152513C1/161582)_6,Huti-white,ITC0712 Cv Rose,2019-09-20 00:00:00+00:00,2020-08-25 12:34:05+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152513C1/161582),NM201902_(152513C1/161582)_7,Huti-white,ITC0712 Cv Rose,2019-09-20 00:00:00+00:00,2020-08-25 12:34:05+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(136499C2/161584),NM201902_(136499C2/161584)_1,ITC1468,ITC0609 Pahang,2019-09-20 00:00:00+00:00,2020-08-25 12:41:13+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(136499C2/161584),NM201902_(136499C2/161584)_2,ITC1468,ITC0609 Pahang,2019-09-20 00:00:00+00:00,2020-08-25 12:41:13+00:00,,,,,,,,,,,,,,
Arusha,NM201901_(152720C1/161503),NM201901_(152720C1/161503)_1,Huti-white,ITC0712 Cv Rose,2019-09-20 00:00:00+00:00,2020-08-25 12:47:48+00:00,,,,,,,,,,,,,,
Arusha,NM201901_(152720C1/161503),NM201901_(152720C1/161503)_2,Huti-white,ITC0712 Cv Rose,2019-09-20 00:00:00+00:00,2020-08-25 12:47:48+00:00,,,,,,,,,,,,,,
Arusha,NM201901_(152720C1/161503),NM201901_(152720C1/161503)_3,Huti-white,ITC0712 Cv Rose,2019-09-20 00:00:00+00:00,2020-08-25 12:47:48+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152491C1/161503),NM201902_(152491C1/161503)_1,Huti-white,ITC0712 Cv Rose,2019-09-20 00:00:00+00:00,2020-08-28 07:58:27+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152995C1/161503),NM201902_(152995C1/161503)_1,Huti-white,ITC0712 Cv Rose,2019-09-20 00:00:00+00:00,2020-08-28 07:58:29+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(136582C3/161477),NM201902_(136582C3/161477)_1,ITC1468,ITC0712 Cv Rose,2019-09-20 00:00:00+00:00,2020-08-28 07:58:30+00:00,,,,,,,,,,,,,,
Arusha,NM201903_(152645C1/161582),NM201903_(152645C1/161582)_1,Huti-white,ITC0712 Cv Rose,2019-10-04 00:00:00+00:00,2020-08-28 07:58:38+00:00,,,,,,,,,,,,,,
Arusha,NM201903_(152645C1/161582),NM201903_(152645C1/161582)_2,Huti-white,ITC0712 Cv Rose,2019-10-04 00:00:00+00:00,2020-08-28 07:58:38+00:00,,,,,,,,,,,,,,
Arusha,NM201903_(152645C1/161582),NM201903_(152645C1/161582)_3,Huti-white,ITC0712 Cv Rose,2019-10-04 00:00:00+00:00,2020-08-28 07:58:38+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(136635C2/136677),NM201902_(136635C2/136677)_1,Mchare Laini,ITC0249 Calcutta 4,2019-10-04 00:00:00+00:00,2020-08-28 08:14:14+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(136635C2/136677),NM201902_(136635C2/136677)_2,Mchare Laini,ITC0249 Calcutta 4,2019-10-04 00:00:00+00:00,2020-08-28 08:14:14+00:00,,,,,,,,,,,,,,
Arusha,NM201903_(153118C1/161582),NM201903_(153118C1/161582)_1,Huti-white,ITC0712 Cv Rose,2019-10-04 00:00:00+00:00,2020-08-28 08:31:08+00:00,,,,,,,,,,,,,,
Arusha,NM201903_(153118C1/161582),NM201903_(153118C1/161582)_2,Huti-white,ITC0712 Cv Rose,2019-10-04 00:00:00+00:00,2020-08-28 08:31:08+00:00,,,,,,,,,,,,,,
Arusha,NM201903_(153118C1/161582),NM201903_(153118C1/161582)_3,Huti-white,ITC0712 Cv Rose,2019-10-04 00:00:00+00:00,2020-08-28 08:31:08+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152854C1/161541),NM201902_(152854C1/161541)_1,Huti-white,ITC0609 Pahang,2019-10-08 00:00:00+00:00,2020-08-28 08:43:36+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152854C1/161541),NM201902_(152854C1/161541)_2,Huti-white,ITC0609 Pahang,2019-10-08 00:00:00+00:00,2020-08-28 08:43:36+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152854C1/161541),NM201902_(152854C1/161541)_3,Huti-white,ITC0609 Pahang,2019-10-08 00:00:00+00:00,2020-08-28 08:43:36+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152854C1/161541),NM201902_(152854C1/161541)_4,Huti-white,ITC0609 Pahang,2019-10-08 00:00:00+00:00,2020-08-28 08:43:36+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152854C1/161541),NM201902_(152854C1/161541)_5,Huti-white,ITC0609 Pahang,2019-10-08 00:00:00+00:00,2020-08-28 08:43:36+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152854C1/161541),NM201902_(152854C1/161541)_6,Huti-white,ITC0609 Pahang,2019-10-08 00:00:00+00:00,2020-08-28 08:43:36+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152854C1/161541),NM201902_(152854C1/161541)_7,Huti-white,ITC0609 Pahang,2019-10-08 00:00:00+00:00,2020-08-28 08:43:36+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152854C1/161541),NM201902_(152854C1/161541)_8,Huti-white,ITC0609 Pahang,2019-10-08 00:00:00+00:00,2020-08-28 08:43:36+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152854C1/161541),NM201902_(152854C1/161541)_9,Huti-white,ITC0609 Pahang,2019-10-08 00:00:00+00:00,2020-08-28 08:43:36+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152854C1/161541),NM201902_(152854C1/161541)_10,Huti-white,ITC0609 Pahang,2019-10-08 00:00:00+00:00,2020-08-28 08:43:36+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152854C1/161541),NM201902_(152854C1/161541)_11,Huti-white,ITC0609 Pahang,2019-10-08 00:00:00+00:00,2020-08-28 08:43:36+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152854C1/161541),NM201902_(152854C1/161541)_12,Huti-white,ITC0609 Pahang,2019-10-08 00:00:00+00:00,2020-08-28 08:43:36+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152854C1/161541),NM201902_(152854C1/161541)_13,Huti-white,ITC0609 Pahang,2019-10-08 00:00:00+00:00,2020-08-28 08:43:36+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152411C1/161582),NM201902_(152411C1/161582)_1,Huti-white,ITC0712 Cv Rose,2019-10-04 00:00:00+00:00,2020-08-28 08:49:44+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152411C1/161582),NM201902_(152411C1/161582)_2,Huti-white,ITC0712 Cv Rose,2019-10-04 00:00:00+00:00,2020-08-28 08:49:44+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152411C1/161582),NM201902_(152411C1/161582)_3,Huti-white,ITC0712 Cv Rose,2019-10-04 00:00:00+00:00,2020-08-28 08:49:44+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152411C1/161582),NM201902_(152411C1/161582)_4,Huti-white,ITC0712 Cv Rose,2019-10-04 00:00:00+00:00,2020-08-28 08:49:44+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152411C1/161582),NM201902_(152411C1/161582)_5,Huti-white,ITC0712 Cv Rose,2019-10-04 00:00:00+00:00,2020-08-28 08:49:44+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152411C1/161582),NM201902_(152411C1/161582)_6,Huti-white,ITC0712 Cv Rose,2019-10-04 00:00:00+00:00,2020-08-28 08:49:44+00:00,,,,,,,,,,,,,,
Arusha,NM201902_(152411C1/161582),NM201902_(152411C1/161582)_7,Huti-white,ITC0712 Cv Rose,2019-10-04 00:00:00+00:00,2020-08-28 08:49:44+00:00,,,,,,,,,,,,,,
Arusha,NM201903_(152941C1/161424),NM201903_(152941C1/161424)_1,Huti-white,ITC0609 Pahang,2019-10-28 00:00:00+00:00,2020-08-28 09:11:06+00:00,,,,,,,,,,,,,,
Arusha,NM201903_(152941C1/161424),NM201903_(152941C1/161424)_2,Huti-white,ITC0609 Pahang,2019-10-28 00:00:00+00:00,2020-08-28 09:11:06+00:00,,,,,,,,,,,,,,
Arusha,NM201903_(152941C1/161424),NM201903_(152941C1/161424)_3,Huti-white,ITC0609 Pahang,2019-10-28 00:00:00+00:00,2020-08-28 09:11:06+00:00,,,,,,,,,,,,,,
