Location,Crossnumber,PlantletID,Mother,Father,Germination_Date,Germination_Submission_Date,Copies,Subculture_Date,Number_Rooting,Date_of_Rooting,Number_Sent_Out,Sending_Out_Date,Weaning_2_Plantlets,Weaning_2_Date,Number_in_Screenhouse,Screenhouse_Transfer_Date,Number_in_Hardening,Hardening_Date,Number_in_Openfield,Openfield_Transfer_Date
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_64,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,1.0,2020-01-15,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,,,,,,
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_65,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,2.0,2020-01-21,4.0,2020-03-04,2.0,2020-04-22,2.0,2020-04-27,2.0,2020-06-02,2.0,2020-08-25,2.0,2020-09-03
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_66,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,1.0,2020-01-16,1.0,2020-04-27,2.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-24,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_35,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,2.0,2020-01-21,2.0,2020-02-24,2.0,2020-03-16,2.0,2020-03-23,2.0,2020-04-20,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_52,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,1.0,2020-01-16,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-09-22,1.0,2020-11-26,1.0,2020-12-01
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_34,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,1.0,2020-01-15,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-21,1.0,2020-08-24,,
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_42,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,9.0,2020-01-15,3.0,2020-03-30,3.0,2020-04-22,3.0,2020-04-27,3.0,2020-06-02,3.0,2020-08-25,2.0,2020-09-03
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_32,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,2.0,2020-01-21,2.0,2020-02-24,2.0,2020-03-16,2.0,2020-03-23,2.0,2020-04-20,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_13,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,5.0,2020-01-16,3.0,2020-03-30,3.0,2020-04-22,3.0,2020-04-23,3.0,2020-06-05,3.0,2020-08-25,2.0,2020-09-04
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_14,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,1.0,2020-01-16,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-24,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_16,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,7.0,2019-10-16,4.0,2020-02-24,4.0,2020-03-16,4.0,2020-03-23,4.0,2020-04-20,5.0,2020-06-16,4.0,2020-06-17
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_17,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,9.0,2020-01-16,,,,,,,,,,,,
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_15,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,7.0,2019-10-16,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-25,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_19,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,6.0,2019-12-09,8.0,2020-03-04,4.0,2020-04-22,4.0,2020-04-27,3.0,2020-06-02,3.0,2020-09-03,1.0,2020-09-14
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_31,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,1.0,2020-01-15,1.0,2020-04-27,2.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-25,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_30,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-21,1.0,2020-08-25,1.0,2020-09-03
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_29,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,1.0,2020-01-15,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-24,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_28,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,4.0,2020-01-16,,,,,,,,,,,,
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_27,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,2.0,2019-10-16,3.0,2020-01-08,3.0,2020-02-05,3.0,2020-02-12,3.0,2020-03-25,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_18,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,4.0,2020-01-16,2.0,2020-06-05,2.0,2020-06-15,1.0,2020-09-17,1.0,2020-09-22,1.0,2020-11-26,1.0,2020-12-01
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_33,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,1.0,2020-01-15,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-25,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_26,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,12.0,2019-10-16,14.0,2020-02-24,6.0,2020-03-16,6.0,2020-03-23,2.0,2020-04-20,6.0,2020-06-16,4.0,2020-06-17
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_26,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,12.0,2019-10-16,14.0,2020-02-24,6.0,2020-03-16,6.0,2020-03-23,4.0,2020-06-05,6.0,2020-06-16,4.0,2020-06-17
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_24,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,3.0,2019-10-16,3.0,2019-11-27,3.0,2019-12-11,3.0,2019-12-17,3.0,2020-01-29,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_23,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,1.0,2020-01-15,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-25,1.0,2020-08-25,1.0,2020-09-03
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_22,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,8.0,2019-10-16,5.0,2020-02-24,4.0,2020-03-16,4.0,2020-03-23,4.0,2020-04-20,2.0,2020-06-16,1.0,2020-06-17
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_21,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-25,1.0,2020-08-25,1.0,2020-09-03
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_20,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,6.0,2019-10-16,3.0,2020-02-24,3.0,2020-03-16,3.0,2020-03-23,3.0,2020-04-20,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_25,29275S-4,7197-2,2019-09-11,2019-09-06T06:22:41,10.0,2020-01-16,4.0,2020-06-05,3.0,2020-06-15,3.0,2020-06-22,3.0,2020-09-17,3.0,2020-11-11,2.0,2020-11-12
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_72,29275S-4,7197-2,2019-09-16,2019-09-06T06:22:41,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-25,1.0,2020-08-25,1.0,2020-09-03
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_75,29275S-4,7197-2,2019-09-16,2019-09-06T06:22:41,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-25,1.0,2020-08-25,1.0,2020-09-03
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_74,29275S-4,7197-2,2019-09-16,2019-09-06T06:22:41,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-20,1.0,2020-08-25,1.0,2020-09-03
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_73,29275S-4,7197-2,2019-09-16,2019-09-06T06:22:41,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-20,1.0,2020-08-25,1.0,2020-09-03
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_71,29275S-4,7197-2,2019-09-16,2019-09-06T06:22:41,11.0,2019-11-15,6.0,2020-03-04,3.0,2020-04-22,3.0,2020-04-23,3.0,2020-06-05,3.0,2020-08-25,2.0,2020-09-04
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_70,29275S-4,7197-2,2019-09-16,2019-09-06T06:22:41,2.0,2019-11-15,2.0,2020-01-08,2.0,2020-02-05,2.0,2020-02-10,2.0,2020-03-25,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_69,29275S-4,7197-2,2019-09-16,2019-09-06T06:22:41,1.0,2020-01-16,,,,,,,,,,,,
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_68,29275S-4,7197-2,2019-09-16,2019-09-06T06:22:41,6.0,2019-10-23,2.0,2020-02-24,2.0,2020-03-16,2.0,2020-03-23,2.0,2020-04-20,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_67,29275S-4,7197-2,2019-09-16,2019-09-06T06:22:41,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-25,1.0,2020-08-24,1.0,2020-09-03
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_81,29275S-4,7197-2,2019-10-11,2019-09-06T06:22:41,6.0,2019-12-09,3.0,2020-02-24,3.0,2020-03-16,3.0,2020-03-23,3.0,2020-04-20,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201904_(162459C1/132361),SE201904_(162459C1/132361)_82,29275S-4,7197-2,2019-10-11,2019-09-06T06:22:41,9.0,2019-12-09,2.0,2020-03-30,2.0,2020-04-22,2.0,2020-04-27,3.0,2020-06-02,3.0,2020-08-25,2.0,2020-09-03
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_101,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,,,,,,,,,,,,
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_89,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,12.0,2020-01-16,4.0,2020-06-05,,,,,,,,,,
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_90,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,13.0,2020-01-16,5.0,2020-06-11,10.0,2020-07-27,4.0,2020-08-12,4.0,2020-09-17,4.0,2020-11-11,2.0,2020-11-12
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_91,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,8.0,2019-11-15,3.0,2020-02-24,3.0,2020-03-16,3.0,2020-03-24,3.0,2020-04-20,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_92,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,3.0,2020-01-21,2.0,2020-02-24,4.0,2020-03-12,2.0,2020-03-24,2.0,2020-04-20,2.0,2020-06-16,1.0,2020-06-17
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_93,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,4.0,2020-01-21,6.0,2020-03-04,3.0,2020-04-22,3.0,2020-04-27,3.0,2020-06-02,3.0,2020-08-25,1.0,2020-09-03
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_96,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,4.0,2020-01-21,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-27,,,,,,
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_95,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-25,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_88,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-04-27,2.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-25,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_97,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-24,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_98,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,7.0,2019-11-15,3.0,2020-02-24,3.0,2020-03-16,3.0,2020-03-24,3.0,2020-04-20,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_99,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,2.0,2020-01-16,5.0,2020-03-04,3.0,2020-04-22,2.0,2020-04-27,1.0,2020-06-02,1.0,2020-08-25,1.0,2020-09-03
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_100,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,18.0,2019-11-15,4.0,2020-06-05,4.0,2020-06-15,4.0,2020-06-22,2.0,2020-09-17,2.0,2020-11-11,2.0,2020-11-12
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_94,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-25,1.0,2020-08-25,1.0,2020-09-03
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_87,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,2.0,2019-10-23,4.0,2020-01-02,4.0,2020-02-06,4.0,2020-02-10,4.0,2020-03-25,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_83,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-04-27,2.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-25,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_85,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-25,1.0,2020-08-25,1.0,2020-09-04
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_84,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,6.0,2019-10-16,2.0,2020-02-24,4.0,2020-03-09,2.0,2020-03-24,2.0,2020-04-20,2.0,2020-06-16,1.0,2020-06-17
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_81,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-25,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_80,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,8.0,2019-11-15,4.0,2020-03-04,,,,,,,,,,
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_79,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-25,1.0,2020-08-25,1.0,2020-09-03
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_78,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-24,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_77,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-25,1.0,2020-08-25,1.0,2020-09-04
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_76,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,8.0,2019-11-15,8.0,2020-03-04,4.0,2020-04-22,4.0,2020-04-27,4.0,2020-06-02,4.0,2020-08-25,2.0,2020-09-04
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_75,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,4.0,2020-01-16,,,,,,,,,,,,
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_74,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,8.0,2020-01-16,4.0,2020-07-17,4.0,2020-08-12,4.0,2020-08-14,3.0,2020-09-22,3.0,2020-11-26,2.0,2020-12-01
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_73,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,7.0,2019-11-15,4.0,2020-02-24,4.0,2020-03-16,4.0,2020-03-24,4.0,2020-04-20,2.0,2020-06-16,1.0,2020-06-17
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_72,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-21,1.0,2020-09-03,1.0,2020-10-02
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_72,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-08-24,1.0,2020-09-03,1.0,2020-10-02
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_71,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,6.0,2019-12-09,,,,,,,,,,,,
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_86,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,3.0,2019-11-15,3.0,2020-01-08,3.0,2020-02-05,3.0,2020-02-12,,,,,,
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_102,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-21,1.0,2020-08-24,1.0,2020-09-03
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_125,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,,,,,,,,,,,,,,
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_104,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,4.0,2020-01-21,8.0,2020-03-04,4.0,2020-04-22,4.0,2020-04-24,4.0,2020-05-21,4.0,2020-08-25,2.0,2020-09-03
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_128,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,10.0,2019-11-15,8.0,2020-03-04,4.0,2020-04-22,4.0,2020-04-27,4.0,2020-06-02,4.0,2020-08-25,2.0,2020-09-03
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_127,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-25,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_126,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,5.0,2020-01-16,2.0,2020-03-30,2.0,2020-04-22,2.0,2020-04-27,2.0,2020-06-02,2.0,2020-08-25,1.0,2020-09-04
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_70,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-25,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_124,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-21,1.0,2020-08-24,1.0,2020-09-03
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_123,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-06-24,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_122,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,2.0,2020-01-16,,,,,,,,,,,,
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_121,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,10.0,2020-01-21,5.0,2020-06-05,5.0,2020-06-15,4.0,2020-06-22,3.0,2020-08-10,3.0,2020-11-11,2.0,2020-11-12
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_120,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,5.0,2019-11-15,3.0,2020-01-08,6.0,2020-01-27,4.0,2020-02-07,1.0,2020-03-25,1.0,2020-06-16,1.0,2020-06-17
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_119,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-21,1.0,2020-08-24,1.0,2020-09-03
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_105,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-24,1.0,2020-09-02,1.0,2020-09-04
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_106,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,9.0,2019-12-09,3.0,2020-02-24,3.0,2020-03-16,3.0,2020-03-23,3.0,2020-04-20,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_107,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,7.0,2019-11-15,4.0,2020-03-04,,,,,,,,,,
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_108,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,9.0,2020-01-21,4.0,2020-03-30,4.0,2020-04-22,4.0,2020-04-23,4.0,2020-06-05,4.0,2020-08-25,1.0,2020-09-04
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_109,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,4.0,2020-01-21,8.0,2020-03-04,4.0,2020-04-22,4.0,2020-04-27,2.0,2020-05-25,2.0,2020-08-24,1.0,2020-09-03
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_110,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,4.0,2020-01-16,,,,,,,,,,,,
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_103,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-25,1.0,2020-08-24,1.0,2020-09-03
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_111,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-04-27,1.0,2020-05-19,1.0,2020-05-22,1.0,2020-06-25,1.0,2020-09-04,1.0,2020-09-14
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_113,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,3.0,2019-11-15,3.0,2020-01-08,3.0,2020-02-05,3.0,2020-02-12,1.0,2020-03-25,1.0,2020-06-16,1.0,2020-06-17
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_114,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,2.0,2020-01-21,2.0,2020-02-24,2.0,2020-03-16,2.0,2020-03-23,2.0,2020-04-20,2.0,2020-06-16,1.0,2020-06-17
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_115,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,3.0,2019-11-15,3.0,2020-01-08,6.0,2020-01-27,3.0,2020-02-11,2.0,2020-03-25,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_116,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,4.0,2019-11-15,4.0,2020-01-08,8.0,2020-01-27,4.0,2020-02-10,4.0,2020-03-25,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_116,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,4.0,2019-11-15,4.0,2020-01-08,8.0,2020-01-27,4.0,2020-02-10,4.0,2020-03-13,2.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_117,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,9.0,2020-01-21,3.0,2020-06-05,3.0,2020-06-15,3.0,2020-06-22,2.0,2020-09-17,2.0,2020-11-11,2.0,2020-11-12
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_118,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,4.0,2020-01-21,4.0,2020-02-24,4.0,2020-03-16,4.0,2020-03-23,4.0,2020-04-20,4.0,2020-06-16,2.0,2020-06-17
Sendusu,SE201905_(162431C1/132332),SE201905_(162431C1/132332)_112,29364S-2,8075-7,2019-09-30,2019-10-04T08:23:53,1.0,2020-01-16,1.0,2020-03-30,1.0,2020-04-22,1.0,2020-04-24,1.0,2020-05-20,1.0,2020-08-24,1.0,2020-09-03
